"year","metier","gear","metier.cm","node_strength","eigen","btwn","btwn_inverted","basic_btwn","deg_norm","pcgroup"
"2011","70",NA,"Squid","0.017481212139393","0.0539913208940733","0","0","0","0.555555555555556","Santa Barbara"
"2011","30",NA,"Salmon","0.0246928066243188","0.071903348492499","0","0","0","0.555555555555556","Santa Barbara"
"2011","70",NA,"Squid","0.922109409587835","1","0.464285714285714","0.464285714285714","0","0.75","Los Angeles"
"2011","3",NA,"Non-DTS groundfish","0.0235674975663764","0.00145820803403224","0.285714285714286","0.285714285714286","0.25","1","Los Angeles"
"2011","55",NA,"CA halibut/croaker","0.0294374727318515","0.00694599382108771","0.571428571428571","0.571428571428571","0","0.75","Los Angeles"
"2011","65",NA,"Shellfish","0.0534986921104517","0.00319299130365575","0.214285714285714","0.214285714285714","0.25","0.875","Los Angeles"
"2011","45",NA,"Coastal pelagics","0.891734587881343","0.999612341876332","0","0","0.464285714285714","0.75","Los Angeles"
"2011","20",NA,"Prawns/shrimp","0.0318469109539088","0.000113402326027769","0.0357142857142857","0.0357142857142857","0","0.5","Los Angeles"
"2011","1",NA,"DTS groundfish","0.019939681224789","0.00340649535158004","0","0","0","0.625","Los Angeles"
"2011","35",NA,"Tuna","0.0250995811953206","0.0273249960329547","0","0","0.821428571428571","0.625","Los Angeles"
"2011","60",NA,"Echinoderms","0.00276616674812452","2.16841353213662e-05","0","0","0","0.375","Los Angeles"
"2011","30",NA,"Salmon","NaN","1",NA,NA,"NaN","0","Unknown Ports"
"2011","80",NA,"Other","NaN","1",NA,NA,"NaN","0","Unknown Ports"
"2012","30",NA,"Salmon","0.222604064337774","0.492136927236273","0","0","0.472222222222222","0.444444444444444","Puget Sound"
"2012","25",NA,"Crab","0.757780804662605","1","0.75","0.75","0.194444444444444","0.888888888888889","Puget Sound"
"2012","1",NA,"DTS groundfish","0.268773863616351","0.222744469625147","0","0","0","0.444444444444444","Puget Sound"
"2012","50",NA,"Pacific halibut","0.313736553280768","0.285826167241636","0.194444444444444","0.194444444444444","0.194444444444444","0.444444444444444","Puget Sound"
"2012","60",NA,"Echinoderms","0.000560178971236344","0.00124213676520845","0","0","0","0.111111111111111","Puget Sound"
"2012","20",NA,"Prawns/shrimp","0.377559807024366","0.832061080153465","0","0","0.194444444444444","0.333333333333333","Puget Sound"
"2012","35",NA,"Tuna","0.0371599964828423","0.0781640532993779","0","0","0","0.222222222222222","Puget Sound"
"2012","21",NA,"Pink shrimp","0.0143390508302273","0.0316108138621939","0","0","0","0.222222222222222","Puget Sound"
"2012","80",NA,"Other","0.00748568079382996","0.0153262091156218","0","0","0.555555555555556","0.444444444444444","Puget Sound"
"2012","40",NA,"Herring","0","2.9435876549673e-21","0","0","0","0","Puget Sound"
"2012","30",NA,"Salmon","0.570901570125913","0.969153760269673","0.2","0.2","0.3","0.8","North WA Coast"
"2012","35",NA,"Tuna","0.345514892282591","0.524161907302569","0","0","0.3","0.8","North WA Coast"
"2012","1",NA,"DTS groundfish","0.655278965885612","1","0.4","0.4","0","0.8","North WA Coast"
"2012","80",NA,"Other","0.0518912009588915","0.102053447789286","0","0","0.4","0.6","North WA Coast"
"2012","25",NA,"Crab","0.376413370746993","0.572931104180655","0","0","0","0.6","North WA Coast"
"2012","60",NA,"Echinoderms","0","0","0","0","0","0","North WA Coast"
"2012","30",NA,"Salmon","0.109090765363538","0.218711506612851","0","0","0.666666666666667","0.714285714285714","WA Coast"
"2012","35",NA,"Tuna","0.41392160375959","0.806630068072598","0.285714285714286","0.285714285714286","0.285714285714286","0.714285714285714","WA Coast"
"2012","25",NA,"Crab","0.86635171609142","1","0.952380952380952","0.952380952380952","0.285714285714286","1","WA Coast"
"2012","45",NA,"Coastal pelagics","0.173170453720365","0.356256296407831","0","0","0","0.857142857142857","WA Coast"
"2012","1",NA,"DTS groundfish","0.105546655818284","0.182883890105208","0","0","0.666666666666667","0.714285714285714","WA Coast"
"2012","21",NA,"Pink shrimp","0.212755061806212","0.452152897302752","0","0","0","0.428571428571429","WA Coast"
"2012","20",NA,"Prawns/shrimp","0.0185997834494069","0.0422849263324391","0","0","0","0.142857142857143","WA Coast"
"2012","2",NA,"Whiting","0.100563959991184","0.166671288463697","0","0","0","0.571428571428571","WA Coast"
"2012","35",NA,"Tuna","1","1","1","1","1","1","Other Coastal Washington"
"2012","50",NA,"Pacific halibut","0.810991789905699","0.973900490956967","0","0","0","0.5","Other Coastal Washington"
"2012","25",NA,"Crab","0.189008210094301","0.226975403323308","0","0","0","0.5","Other Coastal Washington"
"2012","30",NA,"Salmon","0.042815690426411","0.0532081695935402","0","0","0","0.571428571428571","Astoria"
"2012","35",NA,"Tuna","0.266230393842551","0.512285649204288","0.285714285714286","0.285714285714286","0.285714285714286","0.571428571428571","Astoria"
"2012","25",NA,"Crab","0.78680068135254","1","0.857142857142857","0.857142857142857","0","1","Astoria"
"2012","1",NA,"DTS groundfish","0.415489197025075","0.726611476769408","0","0","0.666666666666667","1","Astoria"
"2012","45",NA,"Coastal pelagics","0.00121569211300029","0.000733180137175805","0","0","0.666666666666667","0.428571428571429","Astoria"
"2012","50",NA,"Pacific halibut","0.0173198018819486","0.0314868469554425","0","0","0","0.571428571428571","Astoria"
"2012","21",NA,"Pink shrimp","0.340487722641616","0.66953752097716","0","0","0","0.428571428571429","Astoria"
"2012","2",NA,"Whiting","0.129640820716858","0.247851895634344","0.285714285714286","0.285714285714286","0.285714285714286","0.571428571428571","Astoria"
"2012","35",NA,"Tuna","0.609557581855277","0.978115222152678","0","0","0","1","Tillamook"
"2012","3",NA,"Non-DTS groundfish","0.117077700172678","0.192050003557539","0","0","1","1","Tillamook"
"2012","30",NA,"Salmon","0.596349630198368","0.939630669216871","0","0","0","1","Tillamook"
"2012","25",NA,"Crab","0.677015087773677","1","0.666666666666667","0.666666666666667","0","1","Tillamook"
"2012","30",NA,"Salmon","NaN","1",NA,NA,"NaN","NaN","Columbia River"
"2012","25",NA,"Crab","0.807640702581119","1","0.8","0.8","0","1","Newport"
"2012","30",NA,"Salmon","0.100562441912271","0.158169015280806","0","0","0.7","0.8","Newport"
"2012","35",NA,"Tuna","0.20760250825263","0.361123945821827","0","0","0.4","0.8","Newport"
"2012","1",NA,"DTS groundfish","0.270033157086014","0.431583179748484","0","0","0.6","1","Newport"
"2012","21",NA,"Pink shrimp","0.394333420169289","0.8203696684681","0","0","0","0.6","Newport"
"2012","2",NA,"Whiting","0.219827769998677","0.363931537971276","0","0","0","0.6","Newport"
"2012","30",NA,"Salmon","0.186382255186222","0.312567213580142","0","0","0.533333333333333","1","Coos Bay"
"2012","21",NA,"Pink shrimp","0.527756074024699","1","0.333333333333333","0.333333333333333","0.333333333333333","0.833333333333333","Coos Bay"
"2012","25",NA,"Crab","0.675964828485287","0.99127172151553","0.866666666666667","0.866666666666667","0","1","Coos Bay"
"2012","80",NA,"Other","0.063728852287089","0.0832470939002911","0","0","0.733333333333333","1","Coos Bay"
"2012","35",NA,"Tuna","0.182449999195897","0.241977404871439","0","0","0","1","Coos Bay"
"2012","1",NA,"DTS groundfish","0.343380712770494","0.700059285639997","0","0","0","1","Coos Bay"
"2012","50",NA,"Pacific halibut","0.020337278050312","0.0315699522454249","0","0","0.333333333333333","0.833333333333333","Coos Bay"
"2012","1",NA,"DTS groundfish","0.482843964501398","0.875668268958669","0","0","0","1","Brookings"
"2012","25",NA,"Crab","0.76149545402646","1","0.933333333333333","0.933333333333333","0","1","Brookings"
"2012","3",NA,"Non-DTS groundfish","0.144101338276685","0.277955918037983","0","0","0.333333333333333","1","Brookings"
"2012","30",NA,"Salmon","0.200558895661689","0.41536575591581","0","0","0.533333333333333","0.833333333333333","Brookings"
"2012","35",NA,"Tuna","0.0902952126885406","0.204830042044808","0","0","0.333333333333333","0.666666666666667","Brookings"
"2012","80",NA,"Other","0.021979910995368","0.0479873936462563","0","0","0.733333333333333","0.666666666666667","Brookings"
"2012","21",NA,"Pink shrimp","0.298725223849859","0.627358933479047","0","0","0","0.5","Brookings"
"2012","25",NA,"Crab","1","1","1","1","1","1","Crescent City"
"2012","21",NA,"Pink shrimp","0.947922250095811","0.998494269544336","0","0","0","0.5","Crescent City"
"2012","3",NA,"Non-DTS groundfish","0.0520777499041887","0.0548561180464323","0","0","0","0.5","Crescent City"
"2012","25",NA,"Crab","0.653392721878732","1","0.7","0.7","0","1","Eureka"
"2012","1",NA,"DTS groundfish","0.517618558336825","0.790323780501377","0.7","0.7","0","1","Eureka"
"2012","3",NA,"Non-DTS groundfish","0.197578457497138","0.379110962660929","0","0","0.7","1","Eureka"
"2012","30",NA,"Salmon","0.327037150777452","0.729215185133361","0","0","0","0.8","Eureka"
"2012","35",NA,"Tuna","0.0589859224756192","0.128232600760238","0","0","0.7","0.8","Eureka"
"2012","21",NA,"Pink shrimp","0.245387189034234","0.467567219118488","0","0","0","0.6","Eureka"
"2012","1",NA,"DTS groundfish","0.681806149476609","1","0.238095238095238","0.238095238095238","0","0.714285714285714","Morro Bay"
"2012","3",NA,"Non-DTS groundfish","0.655977042268382","0.940258592347381","0.571428571428571","0.571428571428571","0","0.714285714285714","Morro Bay"
"2012","80",NA,"Other","0.0657541320932244","0.0778413567127513","0.238095238095238","0.238095238095238","0.19047619047619","0.714285714285714","Morro Bay"
"2012","70",NA,"Squid","0","3.84502175504904e-19","0","0","0","0","Morro Bay"
"2012","30",NA,"Salmon","0.223970588154965","0.293707945176694","0","0","0.19047619047619","0.857142857142857","Morro Bay"
"2012","25",NA,"Crab","0.282895529444046","0.511153537155435","0","0","0","0.428571428571429","Morro Bay"
"2012","55",NA,"CA halibut/croaker","0.0878690368047747","0.0960706866316909","0","0","0.238095238095238","0.714285714285714","Morro Bay"
"2012","60",NA,"Echinoderms","0.00172752175799921","0.000258122528806979","0","0","0.523809523809524","0.428571428571429","Morro Bay"
"2012","30",NA,"Salmon","0.813093739724502","0.997921945525095","0","0","0.333333333333333","1","Fort Bragg"
"2012","25",NA,"Crab","0.839832990449861","1","0.666666666666667","0.666666666666667","0","1","Fort Bragg"
"2012","1",NA,"DTS groundfish","0.317086955407846","0.438076172899306","0","0","0","0.666666666666667","Fort Bragg"
"2012","60",NA,"Echinoderms","0.0299863144177908","0.0414595161778958","0","0","0.333333333333333","0.666666666666667","Fort Bragg"
"2012","30",NA,"Salmon","0.888400810028341","0.997603121426844","0.5","0.5","0.666666666666667","1","Bodega Bay"
"2012","25",NA,"Crab","0.952044014680415","1","0.833333333333333","0.833333333333333","0","1","Bodega Bay"
"2012","1",NA,"DTS groundfish","0.0809393165346913","0.0913560359000573","0","0","0","0.75","Bodega Bay"
"2012","80",NA,"Other","0.0666282588086761","0.0747063179642395","0","0","0.5","0.75","Bodega Bay"
"2012","20",NA,"Prawns/shrimp","0.0119875999478765","0.0141008451606622","0","0","0.5","0.5","Bodega Bay"
"2012","30",NA,"Salmon","0.660748062874108","0.98132254088963","0","0","0","0.857142857142857","San Francisco"
"2012","40",NA,"Herring","0.0261466763371758","0.0359123850313537","0","0","0.428571428571429","0.714285714285714","San Francisco"
"2012","25",NA,"Crab","0.887703873988628","1","0.619047619047619","0.619047619047619","0","0.857142857142857","San Francisco"
"2012","55",NA,"CA halibut/croaker","0.128171653791011","0.113264394500329","0","0","0.523809523809524","0.857142857142857","San Francisco"
"2012","70",NA,"Squid","0","2.31713191951888e-22","0","0","0","0","San Francisco"
"2012","1",NA,"DTS groundfish","0.0776816881441926","0.0788439768180227","0","0","0","0.714285714285714","San Francisco"
"2012","20",NA,"Prawns/shrimp","0.0815898529154779","0.125211252081886","0","0","0.238095238095238","0.428571428571429","San Francisco"
"2012","3",NA,"Non-DTS groundfish","0.137958191949406","0.0967813701409584","0","0","0","0.714285714285714","San Francisco"
"2012","80",NA,"Other","0.146967682632356","0.208769487799378","0","0","0","0.833333333333333","San Diego"
"2012","60",NA,"Echinoderms","0.0681126205000327","0.104801737282391","0","0","0","0.5","San Diego"
"2012","65",NA,"Shellfish","0.948211732429122","1","0.666666666666667","0.666666666666667","0","0.833333333333333","San Diego"
"2012","55",NA,"CA halibut/croaker","0.20974401173001","0.316750330692467","0","0","0.4","0.833333333333333","San Diego"
"2012","1",NA,"DTS groundfish","0.0482903736260925","0.0740132252527992","0","0","0.4","0.5","San Diego"
"2012","20",NA,"Prawns/shrimp","0.578673579082385","0.928157784087604","0","0","0","0.5","San Diego"
"2012","45",NA,"Coastal pelagics","0","2.75356346948208e-21","0","0","0","0","San Diego"
"2012","30",NA,"Salmon","0.273956739716777","0.000734712223530517","0.75","0.75","0","0.888888888888889","Monterey"
"2012","55",NA,"CA halibut/croaker","0.0387482473018705","0.000268558332674399","0","0","0","0.777777777777778","Monterey"
"2012","70",NA,"Squid","0.570629843719078","0.999999898338481","0","0","0","0.444444444444444","Monterey"
"2012","1",NA,"DTS groundfish","0.134533665693705","0.000696530613123226","0","0","0","0.777777777777778","Monterey"
"2012","3",NA,"Non-DTS groundfish","0.113285547974583","0.000143533179449009","0","0","0.555555555555556","0.777777777777778","Monterey"
"2012","45",NA,"Coastal pelagics","0.570620951189862","1","0.222222222222222","0.222222222222222","0.222222222222222","0.333333333333333","Monterey"
"2012","25",NA,"Crab","0.242068342214472","0.000276146681593588","0.194444444444444","0.194444444444444","0","0.666666666666667","Monterey"
"2012","80",NA,"Other","0.00715744342128058","0.00101396546436798","0.388888888888889","0.388888888888889","0.805555555555556","0.888888888888889","Monterey"
"2012","35",NA,"Tuna","0.0272855367517036","2.96601630727844e-05","0.5","0.5","0.222222222222222","0.666666666666667","Monterey"
"2012","20",NA,"Prawns/shrimp","0.0217136820166686","2.82298784460704e-05","0","0","0","0.222222222222222","Monterey"
"2012","60",NA,"Echinoderms","0.195705455813927","0.101655429183504","0.107142857142857","0.107142857142857","0","0.75","Santa Barbara"
"2012","70",NA,"Squid","0.00306722493510047","0.00140377494173335","0","0","0.25","0.625","Santa Barbara"
"2012","55",NA,"CA halibut/croaker","0.203484004401431","0.154238130803975","0.0714285714285714","0.0714285714285714","0","1","Santa Barbara"
"2012","80",NA,"Other","0.218288380430475","0.21198567409596","0.285714285714286","0.285714285714286","0","1","Santa Barbara"
"2012","25",NA,"Crab","0.520043098437833","0.990213182580055","0.285714285714286","0.285714285714286","0","1","Santa Barbara"
"2012","65",NA,"Shellfish","0.601871406218057","1","0.5","0.5","0.25","0.875","Santa Barbara"
"2012","1",NA,"DTS groundfish","0.0840266231101053","0.0906547138982359","0","0","0.428571428571429","1","Santa Barbara"
"2012","20",NA,"Prawns/shrimp","0.169253944144378","0.154046245374766","0.107142857142857","0.107142857142857","0","0.875","Santa Barbara"
"2012","30",NA,"Salmon","0.0042598625086927","0.0078847544847771","0","0","0.857142857142857","0.625","Santa Barbara"
"2012","70",NA,"Squid","0.914513977798712","1","0.222222222222222","0.222222222222222","0","0.222222222222222","Los Angeles"
"2012","3",NA,"Non-DTS groundfish","0.0142961020207848","9.40872429443698e-06","0.222222222222222","0.222222222222222","0.111111111111111","0.777777777777778","Los Angeles"
"2012","55",NA,"CA halibut/croaker","0.0261606248135279","0.000257549488682585","0.388888888888889","0.388888888888889","0","0.666666666666667","Los Angeles"
"2012","60",NA,"Echinoderms","0.00063808183681974","2.68816428442936e-06","0","0","0.0833333333333333","0.333333333333333","Los Angeles"
"2012","65",NA,"Shellfish","0.0650873064343577","0.0002149147830574","0.638888888888889","0.638888888888889","0","0.666666666666667","Los Angeles"
"2012","45",NA,"Coastal pelagics","0.907678849779791","0.999965279755999","0","0","0.388888888888889","0.555555555555556","Los Angeles"
"2012","20",NA,"Prawns/shrimp","0.0296872557307179","1.07076954636599e-05","0","0","0","0.444444444444444","Los Angeles"
"2012","80",NA,"Other","0.0341517125273551","0.00879004748734212","0.694444444444444","0.694444444444444","0.416666666666667","1","Los Angeles"
"2012","35",NA,"Tuna","0.00210412094530042","7.2022595332488e-05","0","0","0.5","0.666666666666667","Los Angeles"
"2012","1",NA,"DTS groundfish","0.005681968112634","7.64145908170095e-05","0","0","0.333333333333333","0.444444444444444","Los Angeles"
"2012","80",NA,"Other","NaN","1",NA,NA,"NaN","NaN","Unknown Ports"
"2013","30",NA,"Salmon","0.229534949712973","0.504568600965462","0","0","0","0.555555555555556","Puget Sound"
"2013","25",NA,"Crab","0.665382137381793","1","0.666666666666667","0.666666666666667","0.416666666666667","0.666666666666667","Puget Sound"
"2013","35",NA,"Tuna","0.000930936207312636","0.00193929646725542","0","0","0.361111111111111","0.333333333333333","Puget Sound"
"2013","60",NA,"Echinoderms","0.0203509237249947","0.0391253933711699","0","0","0","0.111111111111111","Puget Sound"
"2013","80",NA,"Other","0.00267963409757113","0.000785329692557261","0","0","0.527777777777778","0.555555555555556","Puget Sound"
"2013","20",NA,"Prawns/shrimp","0.404109320562829","0.858439422167155","0.194444444444444","0.194444444444444","0.361111111111111","0.555555555555556","Puget Sound"
"2013","50",NA,"Pacific halibut","0.337743579748127","0.128342484743132","0.333333333333333","0.333333333333333","0","0.444444444444444","Puget Sound"
"2013","1",NA,"DTS groundfish","0.307038752902827","0.0880886107826645","0.194444444444444","0.194444444444444","0","0.444444444444444","Puget Sound"
